response_id,response_uid,model,condition,status,n_products,n_chars,n_unparsed_amounts,n_ranges,n_loose_amounts,mixed_units,amount_kind,unit_basis,pct_sum,budget_chf,amount_sum_chf,written_currency,non_chf_currency,flat_full_budget,budget_utilisation
2448,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|107,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
2449,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|113,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,36,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2450,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|111,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2451,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|109,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2452,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|114,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2453,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|112,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,64,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2454,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|116,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2455,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|115,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,52,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2456,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|117,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,60,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2457,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|118,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,61,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2458,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|120,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2459,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|121,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,58,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2460,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|119,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2461,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|122,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2462,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|124,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,41,0,0,0,False,currency,prompt,,20000.0,20000.0,,False,False,1.0
2463,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|123,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,36,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2464,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|125,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2465,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|129,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,41,0,0,0,False,currency,prompt,,20000.0,20000.0,,False,False,1.0
2466,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|126,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,52,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2467,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|130,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,60,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2468,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|127,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,43,0,0,0,False,currency,prompt,,20000.0,20000.0,,False,False,1.0
2469,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|128,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,58,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2470,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|131,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,54,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2471,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|134,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2472,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|136,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,39,0,0,0,False,currency,prompt,,20000.0,20000.0,,False,False,1.0
2473,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|132,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2474,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|137,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,43,0,0,0,False,currency,prompt,,20000.0,20000.0,,False,False,1.0
2475,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|139,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,54,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2476,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|133,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,39,0,0,0,False,currency,prompt,,20000.0,20000.0,,False,False,1.0
2477,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|138,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2478,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|135,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,54,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2479,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|140,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2480,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|142,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,41,0,0,0,False,currency,prompt,,20000.0,20000.0,,False,False,1.0
2481,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|141,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,4,72,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2482,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|143,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2483,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|145,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,54,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2484,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|144,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
2485,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|148,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,47,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2486,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|149,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,62,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2487,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|147,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,44,0,0,0,False,currency,prompt,,30000.0,30000.0,,False,False,1.0
2488,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|146,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,62,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2489,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|152,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,35,0,0,0,False,currency,prompt,,30000.0,30000.0,,False,False,1.0
2490,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|151,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2491,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|154,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,29,0,0,0,False,currency,prompt,,30000.0,30000.0,,False,False,1.0
2492,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|150,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,58,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2493,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|153,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2494,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|155,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2495,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|157,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2496,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|158,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2497,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|159,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,29,0,0,0,False,currency,prompt,,30000.0,30000.0,,False,False,1.0
2498,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|162,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,44,0,0,0,False,currency,prompt,,30000.0,30000.0,,False,False,1.0
2499,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|156,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,65,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2500,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|164,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2501,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|160,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2502,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|165,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,44,0,0,0,False,currency,prompt,,30000.0,30000.0,,False,False,1.0
2503,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|161,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2504,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|163,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,62,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2505,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|166,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2506,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|169,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,36,0,0,0,False,currency,prompt,,30000.0,30000.0,,False,False,1.0
2507,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|170,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,36,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2508,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|167,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,62,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2509,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|168,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,45,0,0,0,False,currency,prompt,,30000.0,30000.0,,False,False,1.0
2510,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|172,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,54,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2511,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|173,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2512,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|171,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2513,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|175,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,54,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2514,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|174,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2515,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|178,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2516,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|180,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2517,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|177,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,61,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2518,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|176,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2519,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|179,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
2520,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|184,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2521,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|182,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,50,0,0,0,False,currency,prompt,,40000.0,40000.0,,False,False,1.0
2522,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|181,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2523,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|183,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2524,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|185,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,62,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2525,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|186,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2526,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|189,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,62,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2527,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|187,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,54,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2528,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|191,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,44,0,0,0,False,currency,prompt,,40000.0,40000.0,,False,False,1.0
2529,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|188,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2530,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|193,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,43,0,0,0,False,currency,prompt,,40000.0,40000.0,,False,False,1.0
2531,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|190,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2532,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|195,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2533,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|196,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,44,0,0,0,False,currency,prompt,,40000.0,40000.0,,False,False,1.0
2534,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|192,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,42,0,0,0,False,currency,prompt,,40000.0,40000.0,,False,False,1.0
2535,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|197,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2536,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|199,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,44,0,0,0,False,currency,prompt,,40000.0,40000.0,,False,False,1.0
2537,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|201,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2538,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|194,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2539,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|198,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,54,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2540,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|200,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2541,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|205,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,37,0,0,0,False,currency,prompt,,40000.0,40000.0,,False,False,1.0
2542,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|208,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2543,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|207,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2544,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|203,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,50,0,0,0,False,currency,prompt,,40000.0,40000.0,,False,False,1.0
2545,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|202,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,62,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2546,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|209,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2547,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|206,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2548,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|204,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2549,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|212,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,62,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2550,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|210,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2551,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|216,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2552,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|211,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,62,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2553,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|214,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2554,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|215,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,62,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
2555,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|213,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,44,0,0,0,False,currency,prompt,,40000.0,40000.0,,False,False,1.0
2556,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|217,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,63,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2557,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|218,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,29,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
2558,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|219,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,29,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
2559,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|220,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,63,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2560,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|222,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,51,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
2561,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|223,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,43,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2562,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|224,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2563,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|221,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,63,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2564,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|231,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,51,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
2565,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|226,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,43,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
2566,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|230,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2567,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|225,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,43,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
2568,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|229,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2569,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|232,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,4,77,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2570,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|227,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,29,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
2571,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|228,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,2,29,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
2572,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|234,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2573,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|233,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,63,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2574,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|237,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,45,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
2575,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|235,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
2576,exchanges-general-budget_risk_term_environment|grok-4.6|20260824_1054|239,Grok 4.6,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
